gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000182013.13,PNMAL1,2.4069671550000167,0.017078167448135076,0.016085616474251198,0.032722842192044736,0.0952270453204548,0.00563684088980042,NA,7,8,8
ENSG00000241231.1,RP11-275H4.1,2.4056459774683616,0.004690073217631265,0.016143900732135667,0.5155692983876626,0.440303627180619,2.64800532824951e-11,NA,103,116,116
ENSG00000167525.9,PROCA1,2.4051986268548347,0.010388557119048429,0.016163677800811755,0.10396037886731567,0.0925242814746397,0.00834361791028897,NA,30,36,36
ENSG00000166479.5,TMX3,-2.3987505868610386,-0.01560309078896047,0.016451115859959137,0.0398332477851262,0.118248269984731,0.00215695272536974,NA,13,13,13
ENSG00000116791.9,CRYZ,-2.396619526958438,-0.008002653195633574,0.016547095632992264,0.11001246414691834,0.131332530475769,0.00056653641267936,NA,44,51,51
ENSG00000227533.1,SLC2A1-AS1,2.396246857856637,0.007312100871604979,0.016563930523543696,0.2472932997448702,0.126025008352194,0.00197633829186982,NA,98,118,118
ENSG00000128228.4,SDF2L1,2.3951420946051716,0.014821214090735559,0.016613925334320524,0.045592745449913895,0.0644510617087808,0.0222634436877084,NA,11,15,15
ENSG00000168374.6,ARF4,-2.3894921470177715,-0.008840608180551223,0.01687168454928305,0.13580815516820127,0.0847155847299366,0.0138823366940178,NA,77,94,94
ENSG00000144619.10,CNTN4,2.3878280529794442,0.01884773739363093,0.016948269208613725,0.036388679096490004,0.102579610549971,0.00642378427216467,NA,11,11,11
ENSG00000172009.10,THOP1,-2.3867077827453613,-0.3953861621578541,0.016999997768928448,8.184958672450792e-05,0.060051900100342,0.0372144923576967,NA,1,2,2
ENSG00000133805.11,AMPD3,2.3836873369021587,0.0070716838865614836,0.017140158025790258,0.20991590792408946,0.367099470617227,8.01407632927326e-09,NA,27,33,33
ENSG00000100225.13,FBXO7,2.383350153664456,0.014045258110467633,0.017155867349133425,0.06503362639673227,0.0939387697449179,0.00466485737105662,NA,11,11,11
ENSG00000174136.7,RGMB,2.378899165383834,0.015403407835722591,0.0173644252315109,0.0490050846849239,0.121581760941338,0.00198693450966061,NA,13,14,14
ENSG00000240654.2,C1QTNF9,-2.378444467970557,-0.0063784983887739686,0.01738585542961562,0.2646057192870171,0.154455335783562,0.000111714507674577,NA,69,88,88
ENSG00000226251.1,RP11-15I11.3,-2.3766824264424864,-0.010722290499567227,0.01746912087580443,0.09748428801723666,0.311312035373344,1.39640562725356e-07,NA,14,15,15
ENSG00000072422.12,RHOBTB1,2.3750873097214,0.005582240853132332,0.017544799585755673,0.3083065622815283,0.113916590175368,0.00280581272961529,NA,66,71,71
ENSG00000185829.11,ARL17A,-2.3747560248104307,-0.0809860693967904,0.017560553060649273,0.0013499803209951829,0.126774075541387,0.000924089753045299,NA,5,28,28
ENSG00000227001.2,NBPF2P,-2.3682811244469026,-0.010142458816377863,0.017870950968648595,0.07929779055900432,0.068678065912134,0.0141509461350142,NA,17,21,21
ENSG00000229178.1,AC069513.4,-2.363870683219321,-0.012664203963141041,0.01808512411821099,0.05948234751011871,0.24254978499091,5.133210694564e-07,NA,30,63,63
ENSG00000125734.9,GPR108,2.3627701044894227,0.008642267343685643,0.018138917942762605,0.13993457503837148,0.326951393827369,3.67765880304502e-08,NA,20,29,29
ENSG00000273295.1,AP000350.5,2.3593064306289135,0.009104368020333617,0.01830913002425744,0.1364836200488311,0.493455018377216,3.69181732344666e-13,NA,25,29,29
ENSG00000165802.15,NSMF,2.349696724380528,0.007152437382278493,0.018788712664034073,0.20501594518831875,0.0761240261931764,0.0175331033388303,NA,44,99,99
ENSG00000070269.9,TMEM260,2.3479956054243294,0.005018278661557787,0.01887474399658277,0.4349415140127609,0.0854073425396106,0.00882838475159764,NA,66,77,77
ENSG00000179846.7,NKPD1,-2.3466126142692754,-0.01405816932471322,0.018944940229741067,0.047596048172671074,0.0925810790307242,0.00628247800133053,NA,11,14,14
ENSG00000140939.10,NOL3,-2.341299247367304,-0.020228440667363207,0.019216757546902333,0.03487435842750218,0.0731098079567449,0.0225550382975674,NA,17,22,22
ENSG00000180279.5,CTD-2568A17.5,2.3377183396145154,0.008849811807456765,0.01940186416062057,0.13687917837939728,0.361211232506475,1.81674783983579e-09,NA,36,40,40
ENSG00000237753.1,AC079922.3,2.335514551332283,0.010317587827291716,0.01951655663930516,0.0961590795579264,0.179744354655161,0.000192957568437589,NA,21,23,23
ENSG00000183230.12,CTNNA3,2.335499034576502,0.014544482184364799,0.019517366278244654,0.06037593202051661,0.0834406856191035,0.00833538318624214,NA,35,42,42
ENSG00000152457.13,DCLRE1C,-2.333545191305576,-0.011011513005865609,0.019619549370606542,0.07053940669856319,0.0541248917950422,0.0405839345450509,NA,18,23,23
ENSG00000142794.14,NBPF3,2.328349396484987,0.00672653362415479,0.01989355835065036,0.16171870126440485,0.503406242981575,3.97504399313465e-14,NA,13,18,18
ENSG00000093072.11,CECR1,2.313387546588845,0.00943347713396834,0.02070134116586559,0.13429179051216478,0.203996647162396,6.76895933618605e-05,NA,14,20,20
ENSG00000197134.7,ZNF257,-2.3087908474391288,-0.01978199473724597,0.02095519016020683,0.02448476715083703,0.126922439279641,0.00182330146519279,NA,27,35,35
ENSG00000231181.1,RP13-15M17.1,-2.3011132914780674,-0.00895722237444027,0.021385228238831173,0.10652977021996919,0.111446223021156,0.00361714956573154,NA,28,34,34
ENSG00000229360.1,PPP1R2P5,2.3001182146807797,0.008040009455607674,0.02144152361031955,0.14421416241107068,0.18910805477262,3.56985439611246e-05,NA,49,55,55
ENSG00000011295.11,TTC19,2.298528409613226,0.016039899160055018,0.021531732857513933,0.03650662532965795,0.0571136685850025,0.0385137590706819,NA,29,39,39
ENSG00000037757.9,MRI1,2.2983594712013815,0.041117477286465046,0.021541338211024563,0.006550029111578745,0.252494956421585,1.84422085427152e-06,NA,3,5,5
ENSG00000187514.10,PTMA,-2.2975505320219574,-0.007566019494802818,0.021587383889017635,0.1620368456087251,0.067949127881332,0.0119672123807306,NA,35,41,41
ENSG00000105373.14,GLTSCR2,-2.297306546784415,-0.005148260746387281,0.02160128859625145,0.3323045760863208,0.285236599835814,6.32390866620512e-07,NA,60,84,84
ENSG00000264538.2,SUZ12P,-2.2963419042675834,-0.00858201269325633,0.021656339904932063,0.1317093343080145,0.306970415097268,2.83434383614541e-07,NA,45,51,51
ENSG00000204241.3,RP11-713P17.3,-2.294726718164195,-0.009355406235984753,0.021748790619568543,0.07981418102245307,0.0638326580294989,0.031235666578452,NA,41,50,50
ENSG00000259905.1,PWRN1,-2.2907211174725837,-0.00625977571805011,0.021979548458660132,0.24123825597005827,0.459303467805724,2.24417794098347e-12,NA,88,106,106
ENSG00000221947.3,XKR9,2.2846515469167974,0.007361087129737158,0.022333267843777618,0.22558274480618581,0.373796412073722,4.66185133777595e-09,NA,38,40,40
ENSG00000111341.5,MGP,2.2840198168668993,0.025621868940160008,0.022370366328672835,0.014133560892126966,0.06583530354302,0.024364080855554,NA,6,7,7
ENSG00000169515.5,CCDC8,2.2834305416688507,0.022917215648410295,0.022405019930357366,0.019108251165961876,0.0892331625775058,0.00878093752752394,NA,10,11,11
ENSG00000132563.11,REEP2,2.280762305677687,0.009743724827921635,0.02256251603219772,0.11071868142664666,0.124481638198384,0.0019090211551693,NA,45,53,53
ENSG00000144647.5,POMGNT2,2.2779090684888987,0.012885709900531955,0.022731995869813965,0.06013325465552001,0.125190247424452,0.00227080595031341,NA,14,16,16
ENSG00000110245.7,APOC3,-2.2749138802051303,-0.01788682884724945,0.022911096528162797,0.03240971814826356,0.0811977872876283,0.01288622949576,NA,8,11,11
ENSG00000179344.12,HLA-DQB1,-2.273434638977051,-0.025636325346637755,0.023000000720364705,0.013101447566561186,0.480360165159914,3.58291908492506e-12,NA,1,13,13
ENSG00000232456.1,RP11-5P18.10,2.273306120446762,0.008740306392815433,0.0230077389683777,0.11702401959455916,0.369746506335147,3.84416151366446e-09,NA,24,33,33
ENSG00000204070.5,SYS1,2.273108721718262,0.018653541206534074,0.023019628975981688,0.02863548124172054,0.0851187301651716,0.0123921765644363,NA,18,19,19
ENSG00000006282.15,SPATA20,2.272165357939905,0.008214572957393298,0.023076524758629362,0.14352587392087102,0.487106920416243,7.69120714271077e-13,NA,10,12,12
ENSG00000106789.8,CORO2A,2.271730802208339,0.0073605970360207055,0.023102774571053884,0.19486502463885008,0.0929657678927588,0.00954667786361441,NA,30,34,34
ENSG00000161791.9,FMNL3,2.267478177549635,0.024974353193798964,0.023361030519953984,0.019396081205097428,0.0644461810967002,0.0288293619095213,NA,3,4,4
ENSG00000170290.3,SLN,2.2638528891273624,0.01761019856463667,0.02358316431599032,0.0347963230841871,0.0610956530472375,0.0291177683241322,NA,12,16,16
ENSG00000259262.1,NDUFA3P4,-2.2632851884117486,-0.013323723302346258,0.023618114742667357,0.049011480904544505,0.142399912078097,0.000654555795697598,NA,17,19,19
ENSG00000145439.7,CBR4,-2.2622859513984848,-0.009011067193741626,0.02367974183300701,0.11789860118974389,0.0816545460411656,0.0138907146072043,NA,26,31,31
ENSG00000213625.4,LEPROT,-2.2617347891915185,-0.00654917770916859,0.023713793956483778,0.22630603601432822,0.251544665074106,6.51706115362859e-07,NA,62,71,71
ENSG00000138767.8,CNOT6L,-2.2569087186057235,-0.011701504550668427,0.024013779147160505,0.09578939767965326,0.0789220669118153,0.0136462226682726,NA,38,43,43
ENSG00000113361.8,CDH6,-2.2486600707018414,-0.05165622267968136,0.024534131410180834,0.0049814770842019915,0.0608215805717271,0.0378004009801122,NA,16,20,20
ENSG00000006744.14,ELAC2,-2.2475697780942157,-0.008045737598156005,0.024603636492588465,0.14138208904093433,0.264730797425789,1.97818759182954e-06,NA,13,13,13
ENSG00000151327.8,FAM177A1,-2.243964502714087,-0.009153156165039044,0.024834685362904937,0.13190281988054903,0.0840337467457374,0.0109010128417316,NA,62,70,70
ENSG00000077782.15,FGFR1,2.2436653488627654,0.013582608631135681,0.02485394119432503,0.06273315956695945,0.118696698228426,0.00192161092638622,NA,11,14,14
ENSG00000125630.11,POLR1B,2.2395284982621315,0.017773779898731322,0.025121549184439818,0.037272279686979846,0.251561412376221,1.92721553870057e-06,NA,6,10,10
ENSG00000103479.10,RBL2,-2.232870383865488,-0.008227713313623642,0.025557493128554775,0.1416565958660431,0.106837764521084,0.00268813663652705,NA,41,45,45
ENSG00000248375.1,RP11-177B4.1,2.2310226694490116,0.013791480000163836,0.02567962742972581,0.05675355528181115,0.0551836700081817,0.0475436077874123,NA,40,43,43
ENSG00000001561.6,ENPP4,2.2292193839106624,0.01482157857540328,0.025799311421577157,0.04805353143046748,0.0749978809296078,0.0110431791042087,NA,14,14,14
ENSG00000151233.6,GXYLT1,-2.2263995128788627,-0.004518905855514355,0.02598743308901358,0.41072050211632366,0.0536347051925586,0.0459806114799748,NA,127,141,141
ENSG00000266907.1,AC006116.22,-2.2260738497939245,-0.015641177420924333,0.0260092352076307,0.049918880246338615,0.104274968562264,0.00499679121758741,NA,6,8,8
ENSG00000175170.10,FAM182B,2.226014460887536,0.0053081824448478615,0.02601321281233473,0.28212610751622347,0.252598660714622,4.95754780213856e-07,NA,47,59,59
ENSG00000176909.7,MAMSTR,-2.2244381491202034,-0.014597948070684215,0.026118979549344463,0.045736164565820754,0.191947565431389,6.77734578871937e-05,NA,36,42,42
ENSG00000162039.10,MEIOB,2.2235366397543004,0.019360839460589436,0.026179635591120385,0.025620606665761343,0.0997006969822067,0.00450146888106176,NA,56,64,64
ENSG00000055813.5,CCDC85A,-2.2233696846558018,-0.008764914426815665,0.026190882142916726,0.1435591824118955,0.116296398176494,0.00314335330811864,NA,36,37,37
ENSG00000163629.8,PTPN13,-2.2222102382116584,-0.008490931249774805,0.02626910088040267,0.12183960171176561,0.0731931696263342,0.0156382359683536,NA,51,55,55
ENSG00000250565.2,ATP6V1E2,2.2215466196716744,0.0048940019068765064,0.026313960782178288,0.40601170255735397,0.0743260375180816,0.0154349676420272,NA,72,77,77
ENSG00000176222.7,ZNF404,2.220678605755601,0.009565701940392685,0.026372737504552463,0.10364587270920093,0.25587800833121,3.08412309441221e-06,NA,31,67,67
ENSG00000257949.2,TEN1,-2.2201161156159865,-0.0072347339991097786,0.026410886525106415,0.2312299791235174,0.313980472498269,2.17351825308874e-08,NA,28,31,31
ENSG00000183340.5,JRKL,-2.2174691339971155,-0.012088895265413667,0.02659105001120128,0.06609605926327461,0.0788786224737749,0.0154309616472989,NA,27,31,31
ENSG00000189184.7,PCDH18,2.2122030896511515,0.008719872375964022,0.026952635472132582,0.13770926765506775,0.0628852227560494,0.0321794573900566,NA,69,85,85
ENSG00000171714.10,ANO5,2.2050982372182397,0.01949841640149091,0.027447201763014295,0.026865295544669363,0.0815418847487658,0.0153821169541222,NA,24,25,25
ENSG00000149089.8,APIP,-2.1985188962399675,-0.004859989732465335,0.027912149483167583,0.3919240103125119,0.605159014721382,2.13605996991461e-18,NA,28,30,30
ENSG00000132740.4,IGHMBP2,2.1980968581623985,0.005301831230392024,0.027942204375540722,0.2742115312215411,0.256836373065405,3.96759343243851e-06,NA,44,52,52
ENSG00000225206.4,MIR137HG,2.191666363015235,0.012749766693177185,0.0284036062473672,0.0591576076546428,0.234359409614737,1.22622889217363e-05,NA,6,7,7
ENSG00000054690.9,PLEKHH1,2.1909119254251808,0.01354692680915343,0.028458166587005316,0.051771701920257915,0.0910380218841815,0.00738452266387479,NA,35,35,35
ENSG00000269345.1,VN1R85P,-2.189460925790664,-0.014062581828179602,0.028563355582785426,0.047157046679497126,0.0940073935298553,0.00677073620441726,NA,10,14,14
ENSG00000154710.11,RABGEF1,-2.1820087793818073,-0.00752905457717937,0.02910888478872874,0.16492687416694554,0.222773707814478,5.07850834819895e-06,NA,37,46,46
ENSG00000234608.3,MAPKAPK5-AS1,-2.1800270607111574,-0.01192884036199686,0.02925545571372615,0.04178926469208391,0.0867978954488804,0.00702978792908047,NA,85,93,93
ENSG00000266489.1,RP11-178F10.3,2.178886210426781,0.005213276501433993,0.0293401224130799,0.3320287821278033,0.48271832619031,1.06536871651603e-14,NA,18,20,20
ENSG00000106258.9,CYP3A5,-2.1723214352955744,-0.02638208998447429,0.029831426318108867,0.022494566472773363,0.155675715285501,0.000371973286130226,NA,9,15,15
ENSG00000272360.1,RP11-359I18.5,-2.1717681128074995,-0.025626614926872928,0.029873157993291627,0.011840860893661993,0.0911981055677327,0.0093879482615932,NA,18,21,21
ENSG00000213938.3,SEPHS1P6,2.170127051701723,0.004504892233045863,0.029997222381286652,0.504102270420387,0.134484676506846,0.000527203082900224,NA,74,84,84
ENSG00000072864.8,NDE1,2.166041019438813,0.014750756121048036,0.03030805255578867,0.05040325325925141,0.139547208852507,0.000735992931935827,NA,5,8,8
ENSG00000152049.5,KCNE4,2.161477740960517,0.01933543304970877,0.030658454575447372,0.023514025323539772,0.0912592566025068,0.010881884448367,NA,13,13,13
ENSG00000129595.8,EPB41L4A,-2.159080396237758,-0.011158225985042807,0.030843930249575553,0.06279165901448815,0.05346923373026,0.0485749536103601,NA,10,10,10
ENSG00000261770.1,CTC-459F4.1,2.155149925709876,0.008198741740775586,0.031150103927204145,0.13573585295036766,0.254617379973564,5.61648391032118e-07,NA,13,14,14
ENSG00000101307.11,SIRPB1,2.148716679359791,0.006847027716722614,0.03165686569371268,0.20701949613486864,0.379583865008172,3.59335767470999e-12,NA,10,13,13
ENSG00000174780.11,SRP72,2.1485095772899023,0.016873128285415945,0.03167329638866955,0.0255280322811906,0.0963116053463233,0.00696547123569086,NA,6,7,7
ENSG00000232653.4,GOLGA8N,-2.145155689415191,-0.011299732877655672,0.03194040107695168,0.06440098285783108,0.237347312043537,5.49008168109715e-06,NA,10,17,17
ENSG00000174353.13,STAG3L3,-2.1422250877055022,-0.008479210932294637,0.03217537363558859,0.10992144966468853,0.167666546859337,0.000300449139979705,NA,30,39,39
ENSG00000085999.7,RAD54L,2.141404887399795,0.00941461193949788,0.032241401154817585,0.09696090843627271,0.0555785720145984,0.034078283599074,NA,15,25,25
ENSG00000224497.1,RPL36P4,2.1413586920855403,0.00820953727213643,0.0322451234074555,0.13076051286200668,0.284350608832267,2.54926584820851e-07,NA,10,11,11
ENSG00000103227.14,LMF1,2.1398127240545692,0.007291951591463504,0.03236990450315176,0.16524518088787166,0.371677753413356,9.53534688564277e-10,NA,34,40,40
ENSG00000141519.10,CCDC40,-2.138658540169796,-0.01861727241824177,0.032463332689519245,0.026982346876814674,0.247455754669969,6.80559906663092e-06,NA,4,6,6
ENSG00000229865.1,RPL31P54,-2.1382357816596596,-0.008921110184623885,0.03249761164633372,0.11633586262946957,0.112677607731408,0.00228261394304056,NA,33,42,42
ENSG00000168385.13,SEPT2,2.1375009851244524,0.005816476075866725,0.032557265679097835,0.2075648235668833,0.091959481086554,0.00915153031948638,NA,41,57,57
ENSG00000229352.1,AC007563.3,-2.1341230272445872,-0.0078509079468967,0.03283271137722624,0.13607763425604913,0.078545030836076,0.0165340938076826,NA,33,35,35
ENSG00000108379.5,WNT3,-2.1325244519400384,-0.048682788670574545,0.03296375653942612,0.002492171961191827,0.292228629678089,4.44034632431514e-07,NA,9,16,16
ENSG00000062524.11,LTK,-2.13099371779936,-0.019298985068269624,0.03308965973533738,0.0256533287362055,0.0602065099316746,0.0317056003596623,NA,3,4,4
ENSG00000109047.7,RCVRN,-2.1292498566048175,-0.005568942085257325,0.03323359399891923,0.2756897904916021,0.286510404032372,3.51293518810195e-07,NA,40,48,48
ENSG00000034971.10,MYOC,2.1291920327720795,0.012375004527871894,0.03323837580709296,0.05580606605708509,0.0989246062553384,0.00727885475694956,NA,25,29,29
ENSG00000259222.1,RP11-809H16.5,-2.127337396303647,-0.009643677008076447,0.03339205969049973,0.100131771933931,0.0579299415548954,0.0424998260154515,NA,19,22,22
ENSG00000064726.5,BTBD1,-2.1270574197215484,-0.010462153840579457,0.033415312598903624,0.07352664084168714,0.069977386439103,0.0242350606750424,NA,14,15,15
ENSG00000230310.1,CTD-2192J16.11,2.12491545698769,0.014258445682469026,0.0335936679661458,0.04145238256633657,0.0754789402043168,0.0197685055336428,NA,16,19,19
ENSG00000103966.5,EHD4,2.118490878613674,0.0129906906189313,0.03413351659762588,0.048636607183189566,0.068131762938729,0.0269578998079003,NA,8,8,8
ENSG00000232629.4,HLA-DQB2,2.1160520150029307,0.022976928764049352,0.034340383953975415,0.014124122078807923,0.128494671696343,0.0010258569026598,NA,4,55,55
ENSG00000144567.6,FAM134A,-2.1105352842330536,-0.017050524699417063,0.03481227528575979,0.02430124760019731,0.0966865220295986,0.00509190054565916,NA,3,4,4
ENSG00000127337.2,YEATS4,2.1031837120569583,0.010510893348060697,0.03544971352305442,0.06481024523214993,0.0811758494360611,0.00561565528796281,NA,47,56,56
ENSG00000167264.13,DUS2,2.0998779398304492,0.015827348175668228,0.035739579792214926,0.04535009801270268,0.0660520970034337,0.027327852373053,NA,14,14,14
ENSG00000233975.1,RP11-288L9.1,-2.095062478664085,-0.013017424004343803,0.03616543882780601,0.04548583819175174,0.0584855132763946,0.0341639162601835,NA,60,71,71
ENSG00000218537.1,AP000350.4,2.0935739401790707,0.009274621136358057,0.036297951014180756,0.1060883680579044,0.290283278778889,3.85689625670983e-07,NA,26,29,29
ENSG00000262539.1,RP11-259G18.3,2.093540630245121,0.030726573744373275,0.03630092104777396,0.008959218589440212,0.375196617060512,1.62773958843901e-09,NA,4,28,28
ENSG00000258181.1,RP11-493L12.4,-2.0928708590899348,-0.014044162051459393,0.03636068422228545,0.037725707129726144,0.103662178497321,0.00347651022161171,NA,15,17,17
ENSG00000203279.3,RP11-498P14.5,-2.0887386833383372,-0.007955027562429216,0.03673125264853916,0.14430101898819161,0.328123130988763,2.10108555618127e-08,NA,52,60,60
ENSG00000170242.13,USP47,-2.0876656162943745,-0.011787627187921947,0.036828008510879924,0.051682841071383406,0.0643937151384161,0.024641264938827,NA,11,12,12
ENSG00000015592.12,STMN4,-2.0867454840330137,-0.009212134277675284,0.036911147409255336,0.09308625290210548,0.360699517702407,8.02311858853573e-09,NA,8,9,9
ENSG00000134056.7,MRPS36,2.0865056331396845,0.00859834784304016,0.03693284547232275,0.12032283058707444,0.117609086668619,0.00211491055973221,NA,31,36,36
ENSG00000128218.7,VPREB3,-2.083263957742072,-0.006958322349079242,0.03722717011377793,0.18501606978615714,0.058290157835794,0.0404458127485126,NA,41,54,54
ENSG00000076662.5,ICAM3,2.0827470748621666,0.005794732905148435,0.037274284057628664,0.245291816017077,0.274468936667093,3.12623425546467e-07,NA,30,34,34
ENSG00000187953.6,PMS2CL,-2.0792123566263565,-0.006182709405329935,0.03759783641928473,0.23027941817850361,0.30311382245998,1.59339982037832e-07,NA,29,36,36
ENSG00000132463.9,GRSF1,-2.0772843343994825,-0.010079312549201663,0.03777532407694556,0.07135087134803983,0.108133204969576,0.00421162796291463,NA,37,41,41
ENSG00000023228.9,NDUFS1,2.07702600832801,0.024882088821578868,0.03779915882417228,0.013753539326165513,0.19017879093151,7.01521457576047e-05,NA,16,20,20
ENSG00000171084.11,FAM86JP,-2.0713455957495297,-0.008538099320188624,0.038326511143362295,0.11084902019448734,0.278138626903419,3.69898245339838e-07,NA,52,60,60
ENSG00000171368.10,TPPP,-2.070670478880243,-0.0036946848635300766,0.038389600834328894,0.540001049586576,0.136249378375753,0.00137096155694192,NA,87,127,127
ENSG00000247134.2,RP11-11N9.4,-2.0678129687189024,-0.009628385342586178,0.03865761371989286,0.08631285397249737,0.0677484228713909,0.0277383504259786,NA,36,37,37
ENSG00000177683.9,THAP5,-2.0674181969157353,-0.012713069383420709,0.038694765045531154,0.04987187848717516,0.0958212351920634,0.00416265337085979,NA,12,15,15
ENSG00000164946.15,FREM1,-2.0669195457389073,-0.007951743404288088,0.03874173564754056,0.12145852048230957,0.0926939324594161,0.00698630784493467,NA,22,24,24
ENSG00000258818.2,RNASE4,2.0639867652855637,0.01615179408867614,0.03901897124063238,0.03942528691760631,0.0586021572950684,0.0402430142138576,NA,9,13,13
ENSG00000054219.9,LY75,2.0639855185394893,0.009112240753012191,0.03901908945285974,0.09357801393681153,0.0850849895799274,0.0073982678061955,NA,22,24,24
ENSG00000167112.7,TRUB2,-2.0631553776553164,-0.013264767582063894,0.03909786815399269,0.036662630835692864,0.075408371159535,0.0198898551283332,NA,27,33,33
ENSG00000134697.8,GNL2,2.061058128055824,0.007247859695602284,0.03929749486229791,0.16826192028984055,0.156284287431501,0.000367631411326787,NA,49,55,55
ENSG00000187049.5,TMEM216,2.060246766405849,0.006608186562068475,0.03937495615541125,0.18246466699185895,0.11426850726203,0.00223838869988153,NA,62,75,75
ENSG00000060491.12,OGFR,2.0584627204643895,0.00659755355378937,0.0395457363234203,0.19232957264640663,0.128589126916755,0.00171007340837516,NA,27,37,37
ENSG00000180998.7,GPR137C,-2.0569199576304276,-0.008585172615278804,0.03969392588574784,0.11885226011651508,0.0996331845369003,0.00583905572057847,NA,42,46,46
ENSG00000214872.4,SMTNL1,-2.053208704911047,-0.008528941915788247,0.040052340534592674,0.10312558533872157,0.301778389033523,9.72602490423243e-08,NA,25,30,30
ENSG00000138442.5,WDR12,2.0530780518888068,0.01927723508508431,0.04006500822776313,0.019746986350133583,0.0813235980560979,0.0148291348976288,NA,14,14,14
ENSG00000115507.5,OTX1,2.0525011798732518,0.012145268747970173,0.0401209805050752,0.07496193503354608,0.0895857465353368,0.0110613815816776,NA,27,31,31
ENSG00000025423.7,HSD17B6,2.051706797420564,0.009265300389578854,0.04019816575421091,0.09451176479487473,0.0713514897758107,0.0237685803997087,NA,18,21,21
ENSG00000107833.6,NPM3,-2.050110051469932,-0.00803050076974569,0.0403536927560271,0.11106799734819392,0.0823190237518884,0.0129191756151883,NA,28,37,37
ENSG00000067208.10,EVI5,2.0488904481996753,0.012675568064706596,0.04047282856630419,0.04907534864903203,0.19097843261712,0.000126211351755193,NA,43,49,49
ENSG00000135722.4,FBXL8,2.0465832142595435,0.00676132456065343,0.04069902435551084,0.2122381915692968,0.306185760199289,1.54342280390783e-07,NA,45,53,53
ENSG00000126775.8,ATG14,-2.0448192284354074,-0.007318610636543938,0.04087268334003165,0.16048707357547068,0.0971542114434569,0.00442566994901622,NA,50,55,55
ENSG00000105185.7,PDCD5,2.0431378988810294,0.00795392147192873,0.041038789150562964,0.13969895429523316,0.128586435060049,0.00135104232041133,NA,41,49,49
ENSG00000153714.5,LURAP1L,2.041665054656942,0.009013461831535164,0.041184767408815215,0.11506046427880406,0.256961891577761,6.94782519490499e-07,NA,23,27,27
ENSG00000059122.12,FLYWCH1,-2.0415825814500463,-0.007627710441239872,0.04119295457817599,0.14398909875534457,0.534382916939867,4.99510508073274e-15,NA,43,65,65
ENSG00000136982.5,DSCC1,2.0362005153543534,0.008780810756899017,0.0417302245434316,0.09252253967138496,0.127509314794137,0.000809770183283102,NA,24,26,26
ENSG00000204169.6,AGAP7,2.0301896450216246,0.008288581548229628,0.042337265995812105,0.1375929788275566,0.183175499084479,0.000127215720907972,NA,22,29,29
ENSG00000115339.9,GALNT3,-2.0297630747905964,-0.019459506199042527,0.04238062800449623,0.021033952456813172,0.0560053730229042,0.0388044728621722,NA,5,6,6
ENSG00000115306.11,SPTBN1,2.0284129302805907,0.008565795854299523,0.04251812151686949,0.10221776216939683,0.119895864060407,0.00255380650986931,NA,38,43,43
ENSG00000260778.2,MIR940,2.020122764596892,0.017211800996999985,0.04337065509194531,0.029994218774819927,0.163689087765927,0.000273749954071933,NA,3,4,4
ENSG00000165269.8,AQP7,2.0199714423164745,0.008932926611051101,0.04338634982795331,0.11559442675051165,0.157250876207831,0.000546190413950959,NA,32,32,32
ENSG00000102580.10,DNAJC3,-2.0189276932337012,-0.006562765421716772,0.043494735391884615,0.18549992148428648,0.0614668517330676,0.0342852509775962,NA,81,98,98
ENSG00000263142.1,LRRC37A17P,2.0180679319627948,0.01705372686429794,0.04358418691085684,0.03177458028754691,0.0577703379024678,0.04213752106957,NA,12,15,15
ENSG00000164615.3,CAMLG,2.017677591163942,0.004915539827511945,0.043624850115742714,0.26083194355469197,0.326581857207258,4.13852505512126e-09,NA,26,31,31
ENSG00000258702.1,RP11-433J8.1,2.015402225518776,0.03746385016961168,0.043862521444941426,0.004753393480314192,0.162192896312403,0.000150194825807577,NA,3,6,6
ENSG00000079337.11,RAPGEF3,2.014515657710088,0.0126071108093925,0.04395542264767793,0.05271965754465851,0.140891105789737,0.000841525753562919,NA,26,28,28
ENSG00000146833.11,TRIM4,-2.014036211121121,-0.011263009625266995,0.04400573181964529,0.06790781606858406,0.211952188530348,2.83616669393788e-05,NA,13,18,18
ENSG00000167656.4,LY6D,-2.013389219564625,-0.008181088496570945,0.044073698833346504,0.10693957804165165,0.08207998746861,0.0135429108316126,NA,24,27,27
ENSG00000111786.4,SRSF9,2.013191893452946,0.009263927853927009,0.04409444573606944,0.10016807949324247,0.0819014576075438,0.0107062697615504,NA,24,30,30
ENSG00000157823.12,AP3S2,-2.007881712221342,-0.008943596863586164,0.04465586296229755,0.08389041860544112,0.225611392689015,1.3020260575571e-05,NA,21,22,22
ENSG00000106829.14,TLE4,2.00630250089156,0.01228210536952312,0.0448239833713077,0.06412274273914585,0.0881609381987198,0.0117010420965236,NA,18,22,22
ENSG00000144485.6,HES6,2.0034413484456963,0.011004875203641252,0.0451299370567921,0.05806560320219852,0.241815843773361,3.62920700379934e-06,NA,21,28,28
ENSG00000203722.3,RAET1G,2.0014667863577107,0.016551963394448362,0.045342109618825795,0.029870796191624405,0.100940847932868,0.00555519923395168,NA,23,25,25
